Date,Open,High,Low,Close,Adj Close,Volume
2016-06-06,3189.500000,3244.000000,3189.500000,3227.300049,3193.660400,153326
2016-06-07,3230.000000,3341.699951,3230.000000,3334.949951,3300.188232,410209
2016-06-08,3348.699951,3392.000000,3345.000000,3371.350098,3336.208984,296075
2016-06-09,3380.000000,3400.000000,3365.000000,3379.699951,3344.471924,342046
2016-06-10,3365.000000,3395.750000,3327.750000,3384.649902,3349.370361,247285
2016-06-13,3365.000000,3405.899902,3328.199951,3397.899902,3362.481934,192857
2016-06-14,3401.449951,3408.000000,3311.100098,3321.899902,3287.274170,115351
2016-06-15,3327.000000,3374.000000,3306.199951,3363.750000,3328.688232,187858
2016-06-16,3343.300049,3353.000000,3261.000000,3281.850098,3247.641846,320268
2016-06-17,3314.000000,3323.899902,3276.750000,3303.050049,3268.620850,143919
2016-06-20,3283.449951,3375.000000,3270.500000,3369.550049,3334.427490,160851
2016-06-21,3373.000000,3373.000000,3325.899902,3357.600098,3322.602051,96592
2016-06-22,3369.949951,3369.949951,3300.050049,3311.199951,3276.685791,186753
2016-06-23,3318.899902,3349.399902,3300.000000,3337.949951,3303.156982,306668
2016-06-24,3270.000000,3333.399902,3200.000000,3289.949951,3255.657227,160067
2016-06-27,3289.949951,3404.649902,3289.949951,3396.000000,3360.601807,230718
2016-06-28,3410.000000,3438.000000,3390.000000,3400.800049,3365.352051,219511
2016-06-29,3411.000000,3419.949951,3370.100098,3395.250000,3359.859863,276757
2016-06-30,3410.000000,3419.899902,3390.000000,3411.000000,3375.445313,438192
2016-07-01,3410.000000,3485.000000,3395.000000,3424.100098,3388.409180,248921
2016-07-04,3430.000000,3475.000000,3402.199951,3409.149902,3383.000977,186148
2016-07-05,3450.000000,3465.000000,3361.000000,3375.149902,3349.261719,360033
2016-07-07,3366.100098,3419.000000,3346.350098,3382.399902,3356.456055,203141
2016-07-08,3371.100098,3409.899902,3369.100098,3400.050049,3373.970703,308236
2016-07-11,3425.250000,3472.000000,3419.100098,3454.550049,3428.052734,218218
2016-07-12,3454.550049,3499.949951,3454.100098,3487.300049,3460.551514,301384
2016-07-13,3487.000000,3495.949951,3425.000000,3434.649902,3408.305176,254532
2016-07-14,3440.000000,3511.000000,3440.000000,3500.600098,3473.749512,283309
2016-07-15,3507.000000,3559.250000,3507.000000,3531.350098,3504.263672,233847
2016-07-18,3535.000000,3548.000000,3482.800049,3498.449951,3471.615967,149136
2016-07-19,3525.000000,3562.000000,3474.100098,3507.750000,3480.844482,753804
2016-07-20,3510.000000,3570.000000,3507.750000,3559.850098,3532.545166,217891
2016-07-21,3575.000000,3665.000000,3559.000000,3638.500000,3610.591797,359712
2016-07-22,3650.000000,3652.050049,3602.899902,3639.699951,3611.782471,172908
2016-07-25,3630.000000,3680.000000,3612.000000,3670.000000,3641.850098,294404
2016-07-26,3674.000000,3697.399902,3615.600098,3628.300049,3600.469971,164047
2016-07-27,3642.149902,3690.000000,3637.149902,3650.750000,3622.747803,164316
2016-07-28,3653.500000,3714.899902,3644.550049,3678.750000,3650.532959,236412
2016-07-29,3681.100098,3739.399902,3669.850098,3718.199951,3689.680420,215069
2016-08-01,3730.000000,3769.949951,3725.750000,3755.699951,3726.892578,237315
2016-08-02,3745.100098,3757.000000,3660.000000,3676.699951,3648.498779,200781
2016-08-03,3671.000000,3699.899902,3650.399902,3667.699951,3639.567627,140575
2016-08-04,3677.100098,3699.949951,3636.750000,3656.550049,3628.503174,114138
2016-08-05,3674.399902,3843.000000,3670.000000,3806.899902,3777.699951,283529
2016-08-08,3833.699951,3833.699951,3750.000000,3780.250000,3751.254639,168830
2016-08-09,3782.000000,3838.000000,3757.649902,3801.949951,3772.787842,175336
2016-08-10,3808.000000,3810.000000,3712.600098,3728.949951,3700.347656,208390
2016-08-11,3728.699951,3783.500000,3658.199951,3706.649902,3678.218750,211962
2016-08-12,3738.399902,3765.500000,3661.300049,3722.100098,3693.550537,197760
2016-08-16,3723.500000,3762.649902,3708.550049,3739.449951,3710.767578,264593
2016-08-17,3720.000000,3738.000000,3672.000000,3699.300049,3670.925537,130552
2016-08-18,3717.600098,3888.000000,3717.600098,3874.350098,3844.632813,414419
2016-08-19,3890.000000,3954.949951,3881.149902,3926.800049,3896.680176,270567
2016-08-22,3921.000000,3926.949951,3847.300049,3865.399902,3835.750977,193180
2016-08-23,3889.000000,3889.000000,3770.649902,3826.300049,3796.951416,279931
2016-08-24,3831.000000,3850.000000,3794.000000,3812.300049,3783.058594,259712
2016-08-25,3810.100098,3844.699951,3756.000000,3789.500000,3760.433594,491891
2016-08-26,3820.000000,3850.000000,3767.449951,3803.449951,3774.276367,151854
2016-08-29,3800.000000,3802.949951,3758.050049,3782.500000,3753.487305,60496
2016-08-30,3802.000000,3910.000000,3802.000000,3891.850098,3861.998535,175962
2016-08-31,3925.000000,4063.899902,3920.000000,4028.699951,3997.798584,436330
2016-09-01,3960.000000,4093.000000,3960.000000,4062.899902,4031.736328,451549
2016-09-02,4092.000000,4094.949951,4038.050049,4085.350098,4054.014404,279418
2016-09-06,4095.000000,4104.799805,4054.199951,4074.800049,4043.545410,300605
2016-09-07,4090.000000,4120.000000,4070.000000,4085.600098,4054.262451,116165
2016-09-08,4079.899902,4129.700195,4063.500000,4115.350098,4083.783936,138594
2016-09-09,4119.000000,4119.049805,3933.399902,3953.699951,3923.374023,349179
2016-09-12,3900.000000,3939.899902,3844.550049,3866.149902,3836.495605,202915
2016-09-14,3870.000000,3965.000000,3833.600098,3944.250000,3913.996582,213418
2016-09-15,3949.000000,3955.000000,3885.000000,3928.649902,3898.516113,202147
2016-09-16,3951.899902,4028.000000,3883.100098,3924.000000,3893.901855,400208
2016-09-19,3941.000000,4005.000000,3892.149902,3990.449951,3959.842041,276012
